1581413573800|17|statement|connection 0|select            id, shop_id, name, start_time, end_time, cause, term, status, img, dish, idx     from active where status = 1 and shop_id = ? order by idx desc limit 1;|select            id, shop_id, name, start_time, end_time, cause, term, status, img, dish, idx     from active where status = 1 and shop_id = 1 order by idx desc limit 1;
1581413573818|17|statement|connection 0|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where shop_id = ?|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where shop_id = 3
1581413573836|17|statement|connection 0|select           id, name, url , description , type       from img where id = ?|select           id, name, url , description , type       from img where id = 9
1581413573855|17|statement|connection 0|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where id = ?|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where id = NULL
1581413573873|17|statement|connection 0|select            id, shop_id, name, start_time, end_time, cause, term, status, img, dish, idx     from active where status = 1 and shop_id = ? order by idx desc limit 1;|select            id, shop_id, name, start_time, end_time, cause, term, status, img, dish, idx     from active where status = 1 and shop_id = 3 order by idx desc limit 1;
1581413573891|17|statement|connection 0|select            id, shop_id, name, start_time, end_time, cause, term, status, img, dish, idx     from active where status = 1 order by idx desc limit 4;|select            id, shop_id, name, start_time, end_time, cause, term, status, img, dish, idx     from active where status = 1 order by idx desc limit 4;
1581413657579|27|statement|connection 0|SELECT 1 FROM DUAL|SELECT 1 FROM DUAL
1581413681944|24|statement|connection 0|SELECT 1 FROM DUAL|SELECT 1 FROM DUAL
1581413684265|16|statement|connection 0|select           id, name, url , description , type       from img where url = ? and type = 1|select           id, name, url , description , type       from img where url = 'index' and type = 1
1581413684286|15|statement|connection 0|select       id, avatar, name, dish_id, status, region, history     from shop order by history desc LIMIT 2|select       id, avatar, name, dish_id, status, region, history     from shop order by history desc LIMIT 2
1581413684303|16|statement|connection 0|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where shop_id = ?|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where shop_id = 1
1581413684320|15|statement|connection 0|select           id, name, url , description , type       from img where id = ?|select           id, name, url , description , type       from img where id = 7
1581413684337|16|statement|connection 0|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where id = ?|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where id = 1
1581413684354|15|statement|connection 0|select            id, shop_id, name, start_time, end_time, cause, term, status, img, dish, idx     from active where status = 1 and shop_id = ? order by idx desc limit 1;|select            id, shop_id, name, start_time, end_time, cause, term, status, img, dish, idx     from active where status = 1 and shop_id = 1 order by idx desc limit 1;
1581413684370|14|statement|connection 0|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where shop_id = ?|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where shop_id = 3
1581413684386|15|statement|connection 0|select           id, name, url , description , type       from img where id = ?|select           id, name, url , description , type       from img where id = 9
1581413684403|15|statement|connection 0|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where id = ?|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where id = NULL
1581413684419|15|statement|connection 0|select            id, shop_id, name, start_time, end_time, cause, term, status, img, dish, idx     from active where status = 1 and shop_id = ? order by idx desc limit 1;|select            id, shop_id, name, start_time, end_time, cause, term, status, img, dish, idx     from active where status = 1 and shop_id = 3 order by idx desc limit 1;
1581413684435|15|statement|connection 0|select            id, shop_id, name, start_time, end_time, cause, term, status, img, dish, idx     from active where status = 1 order by idx desc limit 4;|select            id, shop_id, name, start_time, end_time, cause, term, status, img, dish, idx     from active where status = 1 order by idx desc limit 4;
1581413863998|26|statement|connection 0|SELECT 1 FROM DUAL|SELECT 1 FROM DUAL
1581413874460|16|statement|connection 0|select           id, name, url , description , type       from img where url = ? and type = 1|select           id, name, url , description , type       from img where url = 'index' and type = 1
1581413874482|15|statement|connection 0|select       id, avatar, name, dish_id, status, region, history     from shop order by history desc LIMIT 2|select       id, avatar, name, dish_id, status, region, history     from shop order by history desc LIMIT 2
1581413874501|16|statement|connection 0|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where shop_id = ?|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where shop_id = 1
1581413874518|16|statement|connection 0|select           id, name, url , description , type       from img where id = ?|select           id, name, url , description , type       from img where id = 7
1581413874535|16|statement|connection 0|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where id = ?|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where id = 1
1581413874553|16|statement|connection 0|select            id, shop_id, name, start_time, end_time, cause, term, status, img, dish, idx     from active where status = 1 and shop_id = ? order by idx desc limit 1;|select            id, shop_id, name, start_time, end_time, cause, term, status, img, dish, idx     from active where status = 1 and shop_id = 1 order by idx desc limit 1;
1581413874569|14|statement|connection 0|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where shop_id = ?|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where shop_id = 3
1581413874586|16|statement|connection 0|select           id, name, url , description , type       from img where id = ?|select           id, name, url , description , type       from img where id = 9
1581413874602|14|statement|connection 0|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where id = ?|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where id = NULL
1581413874618|15|statement|connection 0|select            id, shop_id, name, start_time, end_time, cause, term, status, img, dish, idx     from active where status = 1 and shop_id = ? order by idx desc limit 1;|select            id, shop_id, name, start_time, end_time, cause, term, status, img, dish, idx     from active where status = 1 and shop_id = 3 order by idx desc limit 1;
1581413874634|15|statement|connection 0|select            id, shop_id, name, start_time, end_time, cause, term, status, img, dish, idx     from active where status = 1 order by idx desc limit 4;|select            id, shop_id, name, start_time, end_time, cause, term, status, img, dish, idx     from active where status = 1 order by idx desc limit 4;
1581414010449|26|statement|connection 0|SELECT 1 FROM DUAL|SELECT 1 FROM DUAL
1581414062299|25|statement|connection 0|SELECT 1 FROM DUAL|SELECT 1 FROM DUAL
1581414080134|18|statement|connection 0|select           id, name, url , description , type       from img where url = ? and type = 1|select           id, name, url , description , type       from img where url = 'index' and type = 1
1581414080158|17|statement|connection 0|select       id, avatar, name, dish_id, status, region, history     from shop order by history desc LIMIT 2|select       id, avatar, name, dish_id, status, region, history     from shop order by history desc LIMIT 2
1581414080178|17|statement|connection 0|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where shop_id = ?|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where shop_id = 1
1581414080197|17|statement|connection 0|select           id, name, url , description , type       from img where id = ?|select           id, name, url , description , type       from img where id = 7
1581414080216|18|statement|connection 0|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where id = ?|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where id = 1
1581414080234|17|statement|connection 0|select            id, shop_id, name, start_time, end_time, cause, term, status, img, dish, idx     from active where status = 1 and shop_id = ? order by idx desc limit 1;|select            id, shop_id, name, start_time, end_time, cause, term, status, img, dish, idx     from active where status = 1 and shop_id = 1 order by idx desc limit 1;
1581414080252|16|statement|connection 0|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where shop_id = ?|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where shop_id = 3
1581414080270|16|statement|connection 0|select           id, name, url , description , type       from img where id = ?|select           id, name, url , description , type       from img where id = 9
1581414080288|16|statement|connection 0|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where id = ?|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where id = NULL
1581414080306|17|statement|connection 0|select            id, shop_id, name, start_time, end_time, cause, term, status, img, dish, idx     from active where status = 1 and shop_id = ? order by idx desc limit 1;|select            id, shop_id, name, start_time, end_time, cause, term, status, img, dish, idx     from active where status = 1 and shop_id = 3 order by idx desc limit 1;
1581414080324|17|statement|connection 0|select            id, shop_id, name, start_time, end_time, cause, term, status, img, dish, idx     from active where status = 1 order by idx desc limit 4;|select            id, shop_id, name, start_time, end_time, cause, term, status, img, dish, idx     from active where status = 1 order by idx desc limit 4;
1581414104674|17|statement|connection 0|select           id, name, url , description , type       from img where url = ? and type = 1|select           id, name, url , description , type       from img where url = 'index' and type = 1
1581414104693|17|statement|connection 0|select       id, avatar, name, dish_id, status, region, history     from shop order by history desc LIMIT 2|select       id, avatar, name, dish_id, status, region, history     from shop order by history desc LIMIT 2
1581414104711|16|statement|connection 0|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where shop_id = ?|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where shop_id = 1
1581414104729|16|statement|connection 0|select           id, name, url , description , type       from img where id = ?|select           id, name, url , description , type       from img where id = 7
1581414104748|17|statement|connection 0|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where id = ?|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where id = 1
1581414104766|17|statement|connection 0|select            id, shop_id, name, start_time, end_time, cause, term, status, img, dish, idx     from active where status = 1 and shop_id = ? order by idx desc limit 1;|select            id, shop_id, name, start_time, end_time, cause, term, status, img, dish, idx     from active where status = 1 and shop_id = 1 order by idx desc limit 1;
1581414104784|17|statement|connection 0|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where shop_id = ?|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where shop_id = 3
1581414104801|16|statement|connection 0|select           id, name, url , description , type       from img where id = ?|select           id, name, url , description , type       from img where id = 9
1581414104819|17|statement|connection 0|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where id = ?|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where id = NULL
1581414104837|17|statement|connection 0|select            id, shop_id, name, start_time, end_time, cause, term, status, img, dish, idx     from active where status = 1 and shop_id = ? order by idx desc limit 1;|select            id, shop_id, name, start_time, end_time, cause, term, status, img, dish, idx     from active where status = 1 and shop_id = 3 order by idx desc limit 1;
1581414104855|17|statement|connection 0|select            id, shop_id, name, start_time, end_time, cause, term, status, img, dish, idx     from active where status = 1 order by idx desc limit 4;|select            id, shop_id, name, start_time, end_time, cause, term, status, img, dish, idx     from active where status = 1 order by idx desc limit 4;
1581414143583|24|statement|connection 0|SELECT 1 FROM DUAL|SELECT 1 FROM DUAL
1581414172979|16|statement|connection 0|select           id, name, url , description , type       from img where url = ? and type = 1|select           id, name, url , description , type       from img where url = 'index' and type = 1
1581414173001|15|statement|connection 0|select       id, avatar, name, dish_id, status, region, history     from shop order by history desc LIMIT 2|select       id, avatar, name, dish_id, status, region, history     from shop order by history desc LIMIT 2
1581414173019|16|statement|connection 0|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where shop_id = ?|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where shop_id = 1
1581414173036|15|statement|connection 0|select           id, name, url , description , type       from img where id = ?|select           id, name, url , description , type       from img where id = 7
1581414173053|16|statement|connection 0|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where id = ?|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where id = 1
1581414173070|15|statement|connection 0|select            id, shop_id, name, start_time, end_time, cause, term, status, img, dish, idx     from active where status = 1 and shop_id = ? order by idx desc limit 1;|select            id, shop_id, name, start_time, end_time, cause, term, status, img, dish, idx     from active where status = 1 and shop_id = 1 order by idx desc limit 1;
1581414173086|14|statement|connection 0|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where shop_id = ?|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where shop_id = 3
1581414173101|14|statement|connection 0|select           id, name, url , description , type       from img where id = ?|select           id, name, url , description , type       from img where id = 9
1581414173117|14|statement|connection 0|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where id = ?|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where id = NULL
1581414173132|15|statement|connection 0|select            id, shop_id, name, start_time, end_time, cause, term, status, img, dish, idx     from active where status = 1 and shop_id = ? order by idx desc limit 1;|select            id, shop_id, name, start_time, end_time, cause, term, status, img, dish, idx     from active where status = 1 and shop_id = 3 order by idx desc limit 1;
1581414173148|15|statement|connection 0|select            id, shop_id, name, start_time, end_time, cause, term, status, img, dish, idx     from active where status = 1 order by idx desc limit 4;|select            id, shop_id, name, start_time, end_time, cause, term, status, img, dish, idx     from active where status = 1 order by idx desc limit 4;
1581414397195|26|statement|connection 0|SELECT 1 FROM DUAL|SELECT 1 FROM DUAL
1581414404607|18|statement|connection 0|select           id, name, url , description , type       from img where url = ? and type = 1|select           id, name, url , description , type       from img where url = 'index' and type = 1
1581414404634|17|statement|connection 0|select       id, avatar, name, dish_id, status, region, history     from shop order by history desc LIMIT 2|select       id, avatar, name, dish_id, status, region, history     from shop order by history desc LIMIT 2
1581414404654|17|statement|connection 0|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where shop_id = ?|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where shop_id = 1
1581414404674|17|statement|connection 0|select           id, name, url , description , type       from img where id = ?|select           id, name, url , description , type       from img where id = 7
1581414404693|18|statement|connection 0|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where id = ?|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where id = 1
1581414404712|17|statement|connection 0|select            id, shop_id, name, start_time, end_time, cause, term, status, img, dish, idx     from active where status = 1 and shop_id = ? order by idx desc limit 1;|select            id, shop_id, name, start_time, end_time, cause, term, status, img, dish, idx     from active where status = 1 and shop_id = 1 order by idx desc limit 1;
1581414404731|17|statement|connection 0|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where shop_id = ?|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where shop_id = 3
1581414404749|17|statement|connection 0|select           id, name, url , description , type       from img where id = ?|select           id, name, url , description , type       from img where id = 9
1581414404767|16|statement|connection 0|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where id = ?|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where id = NULL
1581414404785|17|statement|connection 0|select            id, shop_id, name, start_time, end_time, cause, term, status, img, dish, idx     from active where status = 1 and shop_id = ? order by idx desc limit 1;|select            id, shop_id, name, start_time, end_time, cause, term, status, img, dish, idx     from active where status = 1 and shop_id = 3 order by idx desc limit 1;
1581414404803|17|statement|connection 0|select            id, shop_id, name, start_time, end_time, cause, term, status, img, dish, idx     from active where status = 1 order by idx desc limit 4;|select            id, shop_id, name, start_time, end_time, cause, term, status, img, dish, idx     from active where status = 1 order by idx desc limit 4;
1581414435570|17|statement|connection 0|select           id, name, url , description , type       from img where url = ? and type = 1|select           id, name, url , description , type       from img where url = 'index' and type = 1
1581414435587|16|statement|connection 0|select       id, avatar, name, dish_id, status, region, history     from shop order by history desc LIMIT 2|select       id, avatar, name, dish_id, status, region, history     from shop order by history desc LIMIT 2
1581414435605|16|statement|connection 0|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where shop_id = ?|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where shop_id = 1
1581414435624|17|statement|connection 0|select           id, name, url , description , type       from img where id = ?|select           id, name, url , description , type       from img where id = 7
1581414435644|17|statement|connection 0|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where id = ?|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where id = 1
1581414435663|17|statement|connection 0|select            id, shop_id, name, start_time, end_time, cause, term, status, img, dish, idx     from active where status = 1 and shop_id = ? order by idx desc limit 1;|select            id, shop_id, name, start_time, end_time, cause, term, status, img, dish, idx     from active where status = 1 and shop_id = 1 order by idx desc limit 1;
1581414435681|17|statement|connection 0|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where shop_id = ?|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where shop_id = 3
1581414435699|17|statement|connection 0|select           id, name, url , description , type       from img where id = ?|select           id, name, url , description , type       from img where id = 9
1581414435717|17|statement|connection 0|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where id = ?|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where id = NULL
1581414435735|17|statement|connection 0|select            id, shop_id, name, start_time, end_time, cause, term, status, img, dish, idx     from active where status = 1 and shop_id = ? order by idx desc limit 1;|select            id, shop_id, name, start_time, end_time, cause, term, status, img, dish, idx     from active where status = 1 and shop_id = 3 order by idx desc limit 1;
1581414435753|17|statement|connection 0|select            id, shop_id, name, start_time, end_time, cause, term, status, img, dish, idx     from active where status = 1 order by idx desc limit 4;|select            id, shop_id, name, start_time, end_time, cause, term, status, img, dish, idx     from active where status = 1 order by idx desc limit 4;
1581414569741|16|statement|connection 0|SELECT 1 FROM DUAL|SELECT 1 FROM DUAL
1581414569759|16|statement|connection 0|select           id, name, url , description , type       from img where url = ? and type = 1|select           id, name, url , description , type       from img where url = 'index' and type = 1
1581414569778|16|statement|connection 0|select       id, avatar, name, dish_id, status, region, history     from shop order by history desc LIMIT 2|select       id, avatar, name, dish_id, status, region, history     from shop order by history desc LIMIT 2
1581414569796|16|statement|connection 0|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where shop_id = ?|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where shop_id = 1
1581414569815|16|statement|connection 0|select           id, name, url , description , type       from img where id = ?|select           id, name, url , description , type       from img where id = 7
1581414569833|17|statement|connection 0|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where id = ?|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where id = 1
1581414569852|17|statement|connection 0|select            id, shop_id, name, start_time, end_time, cause, term, status, img, dish, idx     from active where status = 1 and shop_id = ? order by idx desc limit 1;|select            id, shop_id, name, start_time, end_time, cause, term, status, img, dish, idx     from active where status = 1 and shop_id = 1 order by idx desc limit 1;
1581414569870|16|statement|connection 0|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where shop_id = ?|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where shop_id = 3
1581414569888|16|statement|connection 0|select           id, name, url , description , type       from img where id = ?|select           id, name, url , description , type       from img where id = 9
1581414569906|17|statement|connection 0|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where id = ?|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where id = NULL
1581414569924|17|statement|connection 0|select            id, shop_id, name, start_time, end_time, cause, term, status, img, dish, idx     from active where status = 1 and shop_id = ? order by idx desc limit 1;|select            id, shop_id, name, start_time, end_time, cause, term, status, img, dish, idx     from active where status = 1 and shop_id = 3 order by idx desc limit 1;
1581414569941|17|statement|connection 0|select            id, shop_id, name, start_time, end_time, cause, term, status, img, dish, idx     from active where status = 1 order by idx desc limit 4;|select            id, shop_id, name, start_time, end_time, cause, term, status, img, dish, idx     from active where status = 1 order by idx desc limit 4;
1581414620060|24|statement|connection 0|SELECT 1 FROM DUAL|SELECT 1 FROM DUAL
1581414622702|18|statement|connection 0|select           id, name, url , description , type       from img where url = ? and type = 1|select           id, name, url , description , type       from img where url = 'index' and type = 1
1581414622731|17|statement|connection 0|select       id, avatar, name, dish_id, status, region, history     from shop order by history desc LIMIT 2|select       id, avatar, name, dish_id, status, region, history     from shop order by history desc LIMIT 2
1581414622752|18|statement|connection 0|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where shop_id = ?|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where shop_id = 1
1581414622772|17|statement|connection 0|select           id, name, url , description , type       from img where id = ?|select           id, name, url , description , type       from img where id = 7
1581414622792|18|statement|connection 0|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where id = ?|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where id = 1
1581414622811|18|statement|connection 0|select            id, shop_id, name, start_time, end_time, cause, term, status, img, dish, idx     from active where status = 1 and shop_id = ? order by idx desc limit 1;|select            id, shop_id, name, start_time, end_time, cause, term, status, img, dish, idx     from active where status = 1 and shop_id = 1 order by idx desc limit 1;
1581414622831|17|statement|connection 0|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where shop_id = ?|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where shop_id = 3
1581414622849|17|statement|connection 0|select           id, name, url , description , type       from img where id = ?|select           id, name, url , description , type       from img where id = 9
1581414622867|16|statement|connection 0|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where id = ?|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where id = NULL
1581414622885|17|statement|connection 0|select            id, shop_id, name, start_time, end_time, cause, term, status, img, dish, idx     from active where status = 1 and shop_id = ? order by idx desc limit 1;|select            id, shop_id, name, start_time, end_time, cause, term, status, img, dish, idx     from active where status = 1 and shop_id = 3 order by idx desc limit 1;
1581414622904|17|statement|connection 0|select            id, shop_id, name, start_time, end_time, cause, term, status, img, dish, idx     from active where status = 1 order by idx desc limit 4;|select            id, shop_id, name, start_time, end_time, cause, term, status, img, dish, idx     from active where status = 1 order by idx desc limit 4;
1581414771756|24|statement|connection 0|SELECT 1 FROM DUAL|SELECT 1 FROM DUAL
1581414782383|18|statement|connection 0|select           id, name, url , description , type       from img where url = ? and type = 1|select           id, name, url , description , type       from img where url = 'index' and type = 1
1581414782408|18|statement|connection 0|select       id, avatar, name, dish_id, status, region, history     from shop order by history desc LIMIT 2|select       id, avatar, name, dish_id, status, region, history     from shop order by history desc LIMIT 2
1581414782428|17|statement|connection 0|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where shop_id = ?|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where shop_id = 1
1581414782447|17|statement|connection 0|select           id, name, url , description , type       from img where id = ?|select           id, name, url , description , type       from img where id = 7
1581414782465|18|statement|connection 0|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where id = ?|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where id = 1
1581414782483|17|statement|connection 0|select            id, shop_id, name, start_time, end_time, cause, term, status, img, dish, idx     from active where status = 1 and shop_id = ? order by idx desc limit 1;|select            id, shop_id, name, start_time, end_time, cause, term, status, img, dish, idx     from active where status = 1 and shop_id = 1 order by idx desc limit 1;
1581414782502|16|statement|connection 0|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where shop_id = ?|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where shop_id = 3
1581414782520|16|statement|connection 0|select           id, name, url , description , type       from img where id = ?|select           id, name, url , description , type       from img where id = 9
1581414782538|17|statement|connection 0|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where id = ?|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where id = NULL
1581414782556|17|statement|connection 0|select            id, shop_id, name, start_time, end_time, cause, term, status, img, dish, idx     from active where status = 1 and shop_id = ? order by idx desc limit 1;|select            id, shop_id, name, start_time, end_time, cause, term, status, img, dish, idx     from active where status = 1 and shop_id = 3 order by idx desc limit 1;
1581414782574|16|statement|connection 0|select            id, shop_id, name, start_time, end_time, cause, term, status, img, dish, idx     from active where status = 1 order by idx desc limit 4;|select            id, shop_id, name, start_time, end_time, cause, term, status, img, dish, idx     from active where status = 1 order by idx desc limit 4;
1581414866029|24|statement|connection 0|SELECT 1 FROM DUAL|SELECT 1 FROM DUAL
1581414870405|18|statement|connection 0|select           id, name, url , description , type       from img where url = ? and type = 1|select           id, name, url , description , type       from img where url = 'index' and type = 1
1581414870430|17|statement|connection 0|select       id, avatar, name, dish_id, status, region, history     from shop order by history desc LIMIT 2|select       id, avatar, name, dish_id, status, region, history     from shop order by history desc LIMIT 2
1581414870451|18|statement|connection 0|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where shop_id = ?|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where shop_id = 1
1581414870471|18|statement|connection 0|select           id, name, url , description , type       from img where id = ?|select           id, name, url , description , type       from img where id = 7
1581414870491|18|statement|connection 0|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where id = ?|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where id = 1
1581414870510|18|statement|connection 0|select            id, shop_id, name, start_time, end_time, cause, term, status, img, dish, idx     from active where status = 1 and shop_id = ? order by idx desc limit 1;|select            id, shop_id, name, start_time, end_time, cause, term, status, img, dish, idx     from active where status = 1 and shop_id = 1 order by idx desc limit 1;
1581414870529|17|statement|connection 0|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where shop_id = ?|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where shop_id = 3
1581414870547|17|statement|connection 0|select           id, name, url , description , type       from img where id = ?|select           id, name, url , description , type       from img where id = 9
1581414870567|18|statement|connection 0|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where id = ?|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where id = NULL
1581414870585|17|statement|connection 0|select            id, shop_id, name, start_time, end_time, cause, term, status, img, dish, idx     from active where status = 1 and shop_id = ? order by idx desc limit 1;|select            id, shop_id, name, start_time, end_time, cause, term, status, img, dish, idx     from active where status = 1 and shop_id = 3 order by idx desc limit 1;
1581414870603|17|statement|connection 0|select            id, shop_id, name, start_time, end_time, cause, term, status, img, dish, idx     from active where status = 1 order by idx desc limit 4;|select            id, shop_id, name, start_time, end_time, cause, term, status, img, dish, idx     from active where status = 1 order by idx desc limit 4;
1581414916239|24|statement|connection 0|SELECT 1 FROM DUAL|SELECT 1 FROM DUAL
1581414918516|18|statement|connection 0|select           id, name, url , description , type       from img where url = ? and type = 1|select           id, name, url , description , type       from img where url = 'index' and type = 1
1581414918540|17|statement|connection 0|select       id, avatar, name, dish_id, status, region, history     from shop order by history desc LIMIT 2|select       id, avatar, name, dish_id, status, region, history     from shop order by history desc LIMIT 2
1581414918560|17|statement|connection 0|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where shop_id = ?|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where shop_id = 1
1581414918580|18|statement|connection 0|select           id, name, url , description , type       from img where id = ?|select           id, name, url , description , type       from img where id = 7
1581414918600|18|statement|connection 0|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where id = ?|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where id = 1
1581414918619|18|statement|connection 0|select            id, shop_id, name, start_time, end_time, cause, term, status, img, dish, idx     from active where status = 1 and shop_id = ? order by idx desc limit 1;|select            id, shop_id, name, start_time, end_time, cause, term, status, img, dish, idx     from active where status = 1 and shop_id = 1 order by idx desc limit 1;
1581414918637|16|statement|connection 0|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where shop_id = ?|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where shop_id = 3
1581414918655|17|statement|connection 0|select           id, name, url , description , type       from img where id = ?|select           id, name, url , description , type       from img where id = 9
1581414918673|16|statement|connection 0|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where id = ?|select            id, name, money, img, sales, sale, praise, shop_id, active, status     from dish where id = NULL
1581414918692|16|statement|connection 0|select            id, shop_id, name, start_time, end_time, cause, term, status, img, dish, idx     from active where status = 1 and shop_id = ? order by idx desc limit 1;|select            id, shop_id, name, start_time, end_time, cause, term, status, img, dish, idx     from active where status = 1 and shop_id = 3 order by idx desc limit 1;
1581414918710|17|statement|connection 0|select            id, shop_id, name, start_time, end_time, cause, term, status, img, dish, idx     from active where status = 1 order by idx desc limit 4;|select            id, shop_id, name, start_time, end_time, cause, term, status, img, dish, idx     from active where status = 1 order by idx desc limit 4;
1581415185830|25|statement|connection 0|SELECT 1 FROM DUAL|SELECT 1 FROM DUAL
1581415194522|18|statement|connection 0|select           id, name, url , description , type       from img where url = ? and type = 1|select           id, name, url , description , type       from img where url = 'index' and type = 1
1581415194547|17|statement|connection 0|select       id, avatar, name, dish_id, status, region, history     from shop order by history desc LIMIT 2|select       id, avatar, name, dish_id, status, region, history     from shop order by history desc LIMIT 2
